hour,date,hourly_people,hourly_dwelling_people,total_hourly_dwell_time,average_hourly_dwell_time,timestamp,temperature,precipiation_amount,precipitation_chance,percent_cloud_cover,percent_humidity,conditions,conditions_2
2024-07-26T03,2024-07-26,1.0,0.0,0.0,0.0,2024-07-26 03:00:00,54.5,0.166,100.0,94.2,98.76,"Rain, Overcast",Rainy
2024-07-26T04,2024-07-26,2.0,0.0,0.0,0.0,2024-07-26 04:00:00,53.3,0.0,0.0,83.1,98.32,Partially cloudy,Cloudy
2024-07-26T05,2024-07-26,3.0,0.0,0.0,0.0,2024-07-26 05:00:00,52.3,0.0,0.0,54.4,98.57,Partially cloudy,Cloudy
2024-07-26T06,2024-07-26,1.0,0.0,0.0,0.0,2024-07-26 06:00:00,52.8,0.0,0.0,94.2,98.72,Overcast,Cloudy
2024-07-26T07,2024-07-26,0.0,0.0,0.0,0.0,2024-07-26 07:00:00,51.4,0.0,0.0,38.8,98.56,Partially cloudy,Cloudy
2024-07-26T08,2024-07-26,6.0,1.0,0.1166666666666666,0.0166666666666666,2024-07-26 08:00:00,52.2,0.0,0.0,58.9,99.03,Partially cloudy,Cloudy
2024-07-26T09,2024-07-26,5.0,0.0,0.0,0.0,2024-07-26 09:00:00,56.0,0.0,0.0,10.0,97.73,Clear,Clear
2024-07-26T10,2024-07-26,5.0,1.0,0.0,0.0,2024-07-26 10:00:00,59.5,0.0,0.0,23.9,87.3,Partially cloudy,Cloudy
2024-07-26T11,2024-07-26,9.0,3.0,0.0666666666666666,0.0,2024-07-26 11:00:00,62.0,0.0,0.0,24.8,78.01,Partially cloudy,Cloudy
2024-07-26T12,2024-07-26,14.0,6.0,1.1333333333333333,0.0666666666666666,2024-07-26 12:00:00,62.2,0.0,0.0,88.4,73.98,Partially cloudy,Cloudy
2024-07-26T13,2024-07-26,8.0,7.0,2.85,0.35,2024-07-26 13:00:00,63.9,0.0,0.0,8.8,67.83,Clear,Clear
2024-07-26T14,2024-07-26,15.0,8.0,4.966666666666667,0.3166666666666666,2024-07-26 14:00:00,65.1,0.0,0.0,5.0,62.68,Clear,Clear
2024-07-26T15,2024-07-26,8.0,0.0,0.0,0.0,2024-07-26 15:00:00,64.4,0.002,100.0,27.4,61.52,"Rain, Partially cloudy",Rainy
2024-07-26T16,2024-07-26,12.0,4.0,0.0,0.0,2024-07-26 16:00:00,63.6,0.0,0.0,10.7,66.32,Clear,Clear
2024-07-26T17,2024-07-26,4.0,0.0,0.0,0.0,2024-07-26 17:00:00,61.2,0.0,0.0,11.4,76.69,Clear,Clear
2024-07-26T18,2024-07-26,9.0,4.0,1.9166666666666667,0.2,2024-07-26 18:00:00,58.7,0.0,0.0,50.0,83.41,Partially cloudy,Cloudy
2024-07-26T19,2024-07-26,3.0,0.0,0.0,0.0,2024-07-26 19:00:00,57.5,0.0,0.0,52.8,87.33,Partially cloudy,Cloudy
2024-07-26T20,2024-07-26,2.0,0.0,0.0,0.0,2024-07-26 20:00:00,57.4,0.0,0.0,41.1,87.93,Partially cloudy,Cloudy
2024-07-26T21,2024-07-26,1.0,0.0,0.0,0.0,2024-07-26 21:00:00,57.1,0.033,100.0,94.2,89.35,"Rain, Overcast",Rainy
2024-07-26T22,2024-07-26,1.0,0.0,0.0,0.0,2024-07-26 22:00:00,56.1,0.0,0.0,30.2,91.62,Partially cloudy,Cloudy
2024-07-26T23,2024-07-26,1.0,0.0,0.0,0.0,2024-07-26 23:00:00,53.8,0.0,0.0,44.7,94.21,Partially cloudy,Cloudy
2024-07-27T00,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 00:00:00,53.4,0.0,0.0,26.7,96.72,Partially cloudy,Cloudy
2024-07-27T01,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 01:00:00,53.8,0.0,0.0,91.9,96.78,Overcast,Cloudy
2024-07-27T02,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 02:00:00,53.5,0.0,0.0,100.0,96.98,Overcast,Cloudy
2024-07-27T03,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 03:00:00,53.6,0.01,100.0,70.9,97.47,"Rain, Partially cloudy",Rainy
2024-07-27T04,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 04:00:00,53.8,0.0,0.0,100.0,98.04,Overcast,Cloudy
2024-07-27T05,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 05:00:00,53.7,0.0,0.0,100.0,97.67,Overcast,Cloudy
2024-07-27T06,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 06:00:00,53.0,0.0,0.0,64.9,98.07,Partially cloudy,Cloudy
2024-07-27T07,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 07:00:00,52.4,0.0,0.0,100.0,97.99,Overcast,Cloudy
2024-07-27T08,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 08:00:00,53.4,0.0,0.0,10.8,97.93,Clear,Clear
2024-07-27T09,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 09:00:00,57.6,0.0,0.0,10.0,88.75,Clear,Clear
2024-07-27T10,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 10:00:00,61.7,0.0,0.0,32.1,74.5,Partially cloudy,Cloudy
2024-07-27T11,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 11:00:00,64.3,0.0,0.0,5.0,63.13,Clear,Clear
2024-07-27T12,2024-07-27,1.0,1.0,0.0,0.0,2024-07-27 12:00:00,65.6,0.0,0.0,40.0,55.53,Partially cloudy,Cloudy
2024-07-27T13,2024-07-27,2.0,0.0,0.0,0.0,2024-07-27 13:00:00,66.6,0.0,0.0,0.30000000000000004,54.31,Clear,Clear
2024-07-27T14,2024-07-27,2.0,0.0,0.0,0.0,2024-07-27 14:00:00,67.0,0.0,0.0,4.2,53.27,Clear,Clear
2024-07-27T15,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 15:00:00,66.1,0.0,0.0,50.7,53.99,Partially cloudy,Cloudy
2024-07-27T16,2024-07-27,3.0,0.0,0.0,0.0,2024-07-27 16:00:00,65.3,0.0,0.0,22.3,56.29,Partially cloudy,Cloudy
2024-07-27T17,2024-07-27,6.0,2.0,13.833333333333334,2.3,2024-07-27 17:00:00,64.2,0.0,0.0,58.5,60.62,Partially cloudy,Cloudy
2024-07-27T18,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 18:00:00,62.6,0.0,0.0,94.2,63.28,Overcast,Cloudy
2024-07-27T19,2024-07-27,4.0,0.0,0.0,0.0,2024-07-27 19:00:00,59.9,0.0,0.0,2.1,70.08,Clear,Clear
2024-07-27T20,2024-07-27,3.0,1.0,0.0,0.0,2024-07-27 20:00:00,58.3,0.0,0.0,1.8,73.75,Clear,Clear
2024-07-27T21,2024-07-27,0.0,0.0,0.0,0.0,2024-07-27 21:00:00,57.5,0.0,0.0,30.0,76.38,Partially cloudy,Cloudy
2024-07-27T22,2024-07-27,2.0,1.0,0.0,0.0,2024-07-27 22:00:00,56.4,0.0,0.0,100.0,79.7,Overcast,Cloudy
2024-07-27T23,2024-07-27,1.0,0.0,0.0,0.0,2024-07-27 23:00:00,56.8,0.0,0.0,100.0,79.06,Overcast,Cloudy
2024-07-28T00,2024-07-28,3.0,0.0,0.0,0.0,2024-07-28 00:00:00,55.7,0.0,0.0,69.1,82.11,Partially cloudy,Cloudy
2024-07-28T01,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 01:00:00,56.4,0.0,0.0,96.4,80.17,Overcast,Cloudy
2024-07-28T02,2024-07-28,2.0,0.0,0.0,0.0,2024-07-28 02:00:00,56.6,0.0,0.0,100.0,77.17,Overcast,Cloudy
2024-07-28T03,2024-07-28,3.0,0.0,0.0,0.0,2024-07-28 03:00:00,56.8,0.001,100.0,94.2,75.17,"Rain, Overcast",Rainy
2024-07-28T04,2024-07-28,0.0,0.0,0.0,0.0,2024-07-28 04:00:00,55.6,0.0,0.0,90.8,84.14,Overcast,Cloudy
2024-07-28T05,2024-07-28,3.0,0.0,0.0,0.0,2024-07-28 05:00:00,55.9,0.0,0.0,45.9,81.56,Partially cloudy,Cloudy
2024-07-28T06,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 06:00:00,55.2,0.0,0.0,88.4,79.81,Partially cloudy,Cloudy
2024-07-28T07,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 07:00:00,54.0,0.0,0.0,27.5,82.55,Partially cloudy,Cloudy
2024-07-28T08,2024-07-28,0.0,0.0,0.0,0.0,2024-07-28 08:00:00,55.0,0.0,0.0,4.3,85.04,Clear,Clear
2024-07-28T09,2024-07-28,2.0,0.0,0.0,0.0,2024-07-28 09:00:00,58.5,0.017,100.0,94.2,76.17,"Rain, Overcast",Rainy
2024-07-28T10,2024-07-28,0.0,0.0,0.0,0.0,2024-07-28 10:00:00,57.4,0.0,0.0,19.7,91.26,Clear,Clear
2024-07-28T11,2024-07-28,0.0,0.0,0.0,0.0,2024-07-28 11:00:00,59.6,0.0,0.0,98.2,87.91,Overcast,Cloudy
2024-07-28T12,2024-07-28,16.0,8.0,14.216666666666669,0.8833333333333333,2024-07-28 12:00:00,61.6,0.0,0.0,94.2,89.1,Overcast,Cloudy
2024-07-28T13,2024-07-28,10.0,2.0,0.2166666666666666,0.0166666666666666,2024-07-28 13:00:00,66.1,0.0,0.0,31.4,76.24,Partially cloudy,Cloudy
2024-07-28T14,2024-07-28,10.0,5.0,15.066666666666666,1.5,2024-07-28 14:00:00,64.0,0.0,0.0,2.5,84.53,Clear,Clear
2024-07-28T15,2024-07-28,6.0,2.0,0.35,0.05,2024-07-28 15:00:00,66.1,0.10400000000000001,100.0,94.2,74.2,"Rain, Overcast",Rainy
2024-07-28T16,2024-07-28,3.0,1.0,0.0,0.0,2024-07-28 16:00:00,66.6,0.0,0.0,97.8,68.76,Overcast,Cloudy
2024-07-28T17,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 17:00:00,66.3,0.0,0.0,99.9,70.48,Overcast,Cloudy
2024-07-28T18,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 18:00:00,66.0,0.0,0.0,94.2,71.89,Overcast,Cloudy
2024-07-28T19,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 19:00:00,61.2,0.0,0.0,91.8,90.87,Overcast,Cloudy
2024-07-28T20,2024-07-28,5.0,3.0,2.25,0.45,2024-07-28 20:00:00,60.5,0.0,0.0,4.2,96.0,Clear,Clear
2024-07-28T21,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 21:00:00,60.3,0.362,100.0,69.1,94.68,"Rain, Partially cloudy",Rainy
2024-07-28T22,2024-07-28,1.0,0.0,0.0,0.0,2024-07-28 22:00:00,60.3,0.0,0.0,4.7,92.41,Clear,Clear
2024-07-28T23,2024-07-28,0.0,0.0,0.0,0.0,2024-07-28 23:00:00,58.3,0.0,0.0,4.1,90.32,Clear,Clear
2024-07-29T00,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 00:00:00,57.6,0.0,0.0,54.2,88.75,Partially cloudy,Cloudy
2024-07-29T01,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 01:00:00,56.8,0.0,0.0,6.3,89.72,Clear,Clear
2024-07-29T02,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 02:00:00,56.4,0.0,0.0,69.6,87.12,Partially cloudy,Cloudy
2024-07-29T03,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 03:00:00,55.9,0.002,100.0,30.0,88.59,"Rain, Partially cloudy",Rainy
2024-07-29T04,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 04:00:00,56.2,0.0,0.0,100.0,89.33,Overcast,Cloudy
2024-07-29T05,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 05:00:00,56.8,0.0,0.0,100.0,87.96,Overcast,Cloudy
2024-07-29T06,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 06:00:00,57.9,0.0,0.0,76.7,89.21,Partially cloudy,Cloudy
2024-07-29T07,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 07:00:00,57.3,0.0,0.0,100.0,95.22,Overcast,Cloudy
2024-07-29T08,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 08:00:00,57.9,0.0,0.0,99.3,97.78,Overcast,Cloudy
2024-07-29T09,2024-07-29,10.0,3.0,21.45,2.1333333333333333,2024-07-29 09:00:00,60.1,0.0,0.0,94.2,97.08,Overcast,Cloudy
2024-07-29T10,2024-07-29,3.0,0.0,0.0,0.0,2024-07-29 10:00:00,62.7,0.0,0.0,52.2,86.31,Partially cloudy,Cloudy
2024-07-29T11,2024-07-29,3.0,0.0,0.0,0.0,2024-07-29 11:00:00,64.9,0.0,0.0,61.9,73.73,Partially cloudy,Cloudy
2024-07-29T12,2024-07-29,5.0,0.0,0.0,0.0,2024-07-29 12:00:00,66.7,0.0,0.0,94.2,60.2,Overcast,Cloudy
2024-07-29T13,2024-07-29,7.0,0.0,0.0,0.0,2024-07-29 13:00:00,66.5,0.0,0.0,100.0,63.45,Overcast,Cloudy
2024-07-29T14,2024-07-29,6.0,2.0,11.033333333333331,1.8333333333333333,2024-07-29 14:00:00,64.9,0.0,0.0,100.0,67.12,Overcast,Cloudy
2024-07-29T15,2024-07-29,5.0,1.0,0.0,0.0,2024-07-29 15:00:00,64.2,0.006,100.0,94.2,76.26,"Rain, Overcast",Rainy
2024-07-29T16,2024-07-29,2.0,1.0,0.0,0.0,2024-07-29 16:00:00,64.7,0.0,0.0,100.0,74.49,Overcast,Cloudy
2024-07-29T17,2024-07-29,6.0,0.0,0.0,0.0,2024-07-29 17:00:00,62.0,0.0,0.0,68.5,88.81,Partially cloudy,Cloudy
2024-07-29T18,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 18:00:00,60.8,0.0,0.0,94.2,93.4,Overcast,Cloudy
2024-07-29T19,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 19:00:00,60.0,0.0,0.0,17.1,96.4,Clear,Clear
2024-07-29T20,2024-07-29,0.0,0.0,0.0,0.0,2024-07-29 20:00:00,59.5,0.0,0.0,33.5,95.24,Partially cloudy,Cloudy
2024-07-29T21,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 21:00:00,59.4,0.041,100.0,84.2,94.48,"Rain, Partially cloudy",Rainy
2024-07-29T22,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 22:00:00,59.2,0.0,0.0,97.2,92.93,Overcast,Cloudy
2024-07-29T23,2024-07-29,1.0,0.0,0.0,0.0,2024-07-29 23:00:00,59.0,0.0,0.0,80.8,92.57,Partially cloudy,Cloudy
2024-07-30T00,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 00:00:00,57.9,0.0,0.0,65.1,94.18,Partially cloudy,Cloudy
2024-07-30T01,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 01:00:00,58.0,0.0,0.0,11.3,94.51,Clear,Clear
2024-07-30T02,2024-07-30,1.0,1.0,0.0,0.0,2024-07-30 02:00:00,57.0,0.0,0.0,7.1,95.7,Clear,Clear
2024-07-30T03,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 03:00:00,56.4,0.005,100.0,59.3,98.64,"Rain, Partially cloudy",Rainy
2024-07-30T04,2024-07-30,1.0,0.0,0.0,0.0,2024-07-30 04:00:00,56.4,0.0,0.0,15.0,98.77,Clear,Clear
2024-07-30T05,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 05:00:00,55.4,0.0,0.0,37.0,98.72,Partially cloudy,Cloudy
2024-07-30T06,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 06:00:00,54.5,0.0,0.0,39.1,98.99,Partially cloudy,Cloudy
2024-07-30T07,2024-07-30,1.0,0.0,0.0,0.0,2024-07-30 07:00:00,54.2,0.0,0.0,6.2,98.91,Clear,Clear
2024-07-30T08,2024-07-30,3.0,0.0,0.0,0.0,2024-07-30 08:00:00,56.3,0.0,0.0,5.0,98.71,Clear,Clear
2024-07-30T09,2024-07-30,5.0,2.0,0.0,0.0,2024-07-30 09:00:00,58.5,0.0,0.0,73.3,98.22,Partially cloudy,Cloudy
2024-07-30T10,2024-07-30,5.0,0.0,0.0,0.0,2024-07-30 10:00:00,60.3,0.0,0.0,19.4,97.31,Clear,Clear
2024-07-30T11,2024-07-30,7.0,0.0,0.0,0.0,2024-07-30 11:00:00,64.2,0.0,0.0,9.0,89.22,Clear,Clear
2024-07-30T12,2024-07-30,7.0,1.0,0.0,0.0,2024-07-30 12:00:00,65.2,0.0,0.0,88.4,79.08,Partially cloudy,Cloudy
2024-07-30T13,2024-07-30,4.0,0.0,0.0,0.0,2024-07-30 13:00:00,67.2,0.0,0.0,12.6,76.51,Clear,Clear
2024-07-30T14,2024-07-30,2.0,0.0,0.0,0.0,2024-07-30 14:00:00,67.6,0.0,0.0,2.4,70.3,Clear,Clear
2024-07-30T15,2024-07-30,9.0,2.0,2.25,0.25,2024-07-30 15:00:00,67.4,0.029,100.0,94.2,68.08,"Rain, Overcast",Rainy
2024-07-30T16,2024-07-30,5.0,1.0,0.35,0.0666666666666666,2024-07-30 16:00:00,65.4,0.0,0.0,0.0,74.93,Clear,Clear
2024-07-30T17,2024-07-30,2.0,0.0,0.0,0.0,2024-07-30 17:00:00,62.9,0.0,0.0,0.0,82.65,Clear,Clear
2024-07-30T18,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 18:00:00,62.2,0.0,0.0,84.2,85.23,Partially cloudy,Cloudy
2024-07-30T19,2024-07-30,1.0,0.0,0.0,0.0,2024-07-30 19:00:00,61.4,0.0,0.0,0.0,88.92,Clear,Clear
2024-07-30T20,2024-07-30,1.0,0.0,0.0,0.0,2024-07-30 20:00:00,60.6,0.0,0.0,0.0,92.53,Clear,Clear
2024-07-30T21,2024-07-30,1.0,0.0,0.0,0.0,2024-07-30 21:00:00,59.0,0.045,100.0,39.1,94.82,"Rain, Partially cloudy",Rainy
2024-07-30T22,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 22:00:00,57.9,0.0,0.0,3.3,96.19,Clear,Clear
2024-07-30T23,2024-07-30,0.0,0.0,0.0,0.0,2024-07-30 23:00:00,58.1,0.0,0.0,16.3,97.41,Clear,Clear
2024-07-31T00,2024-07-31,0.0,0.0,0.0,0.0,2024-07-31 00:00:00,57.7,0.0,0.0,10.0,97.69,Clear,Clear
2024-07-31T01,2024-07-31,1.0,0.0,0.0,0.0,2024-07-31 01:00:00,57.0,0.0,0.0,13.4,97.77,Clear,Clear
2024-07-31T02,2024-07-31,2.0,0.0,0.0,0.0,2024-07-31 02:00:00,56.1,0.0,0.0,5.4,98.21,Clear,Clear
2024-07-31T03,2024-07-31,0.0,0.0,0.0,0.0,2024-07-31 03:00:00,55.6,0.006,100.0,10.0,97.57,Rain,Rainy
2024-07-31T04,2024-07-31,3.0,0.0,0.0,0.0,2024-07-31 04:00:00,54.9,0.0,0.0,8.8,98.22,Clear,Clear
2024-07-31T05,2024-07-31,1.0,0.0,0.0,0.0,2024-07-31 05:00:00,54.3,0.0,0.0,8.2,98.34,Clear,Clear
2024-07-31T06,2024-07-31,0.0,0.0,0.0,0.0,2024-07-31 06:00:00,54.1,0.0,0.0,10.0,98.57,Clear,Clear
2024-07-31T07,2024-07-31,2.0,0.0,0.0,0.0,2024-07-31 07:00:00,53.8,0.0,0.0,6.9,98.22,Clear,Clear
2024-07-31T08,2024-07-31,1.0,0.0,0.0,0.0,2024-07-31 08:00:00,55.6,0.0,0.0,2.7,98.42,Clear,Clear
2024-07-31T09,2024-07-31,5.0,0.0,0.0,0.0,2024-07-31 09:00:00,60.9,0.0,0.0,10.0,86.76,Clear,Clear
2024-07-31T10,2024-07-31,3.0,1.0,0.0,0.0,2024-07-31 10:00:00,64.9,0.0,0.0,4.1,73.01,Clear,Clear
2024-07-31T11,2024-07-31,8.0,1.0,0.9166666666666666,0.1,2024-07-31 11:00:00,68.6,0.0,0.0,6.7,65.85,Clear,Clear
2024-07-31T12,2024-07-31,9.0,1.0,0.2,0.0166666666666666,2024-07-31 12:00:00,69.8,0.0,0.0,73.3,65.81,Partially cloudy,Cloudy
2024-07-31T13,2024-07-31,3.0,0.0,0.0,0.0,2024-07-31 13:00:00,71.9,0.0,0.0,4.7,64.68,Clear,Clear
2024-07-31T14,2024-07-31,4.0,0.0,0.0,0.0,2024-07-31 14:00:00,71.4,0.0,0.0,0.1,67.69,Clear,Clear
2024-07-31T15,2024-07-31,4.0,1.0,0.0,0.0,2024-07-31 15:00:00,68.2,0.014,100.0,94.2,75.67,"Rain, Overcast",Rainy
2024-07-31T16,2024-07-31,14.0,4.0,4.366666666666666,0.3,2024-07-31 16:00:00,68.7,0.0,0.0,4.1,72.79,Clear,Clear
2024-07-31T17,2024-07-31,10.0,2.0,1.0666666666666669,0.1,2024-07-31 17:00:00,68.1,0.0,0.0,0.0,76.34,Clear,Clear
2024-07-31T18,2024-07-31,2.0,0.0,0.0,0.0,2024-07-31 18:00:00,67.1,0.0,0.0,94.2,78.7,Overcast,Cloudy
2024-07-31T19,2024-07-31,5.0,0.0,0.0,0.0,2024-07-31 19:00:00,64.9,0.0,0.0,98.8,91.2,Overcast,Cloudy
2024-07-31T20,2024-07-31,0.0,0.0,0.0,0.0,2024-07-31 20:00:00,59.9,0.0,0.0,99.7,93.46,Overcast,Cloudy
2024-07-31T21,2024-07-31,0.0,0.0,0.0,0.0,2024-07-31 21:00:00,61.5,0.242,100.0,100.0,94.87,"Rain, Overcast",Rainy
2024-07-31T22,2024-07-31,2.0,0.0,0.0,0.0,2024-07-31 22:00:00,60.6,0.0,0.0,100.0,93.05,Overcast,Cloudy
2024-07-31T23,2024-07-31,1.0,0.0,0.0,0.0,2024-07-31 23:00:00,57.8,0.0,0.0,100.0,91.62,Overcast,Cloudy
