hour,date,hourly_people,hourly_dwelling_people,total_hourly_dwell_time,average_hourly_dwell_time,timestamp,temperature,precipiation_amount,precipitation_chance,percent_cloud_cover,percent_humidity,conditions,conditions_2
2024-08-01T00,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 00:00:00,57.6,0.0,0.0,95.8,91.11,Overcast,Cloudy
2024-08-01T01,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 01:00:00,57.3,0.0,0.0,100.0,79.18,Overcast,Cloudy
2024-08-01T02,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 02:00:00,58.1,0.0,0.0,100.0,71.1,Overcast,Cloudy
2024-08-01T03,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 03:00:00,56.3,0.156,100.0,66.7,67.28,"Rain, Partially cloudy",Rainy
2024-08-01T04,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 04:00:00,54.0,0.0,0.0,72.8,76.58,Partially cloudy,Cloudy
2024-08-01T05,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 05:00:00,55.7,0.0,0.0,65.3,59.2,Partially cloudy,Cloudy
2024-08-01T06,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 06:00:00,55.4,0.0,0.0,94.2,58.61,Overcast,Cloudy
2024-08-01T07,2024-08-01,4.0,1.0,3.2666666666666666,0.8166666666666667,2024-08-01 07:00:00,54.3,0.0,0.0,89.3,61.55,Partially cloudy,Cloudy
2024-08-01T08,2024-08-01,3.0,0.0,0.0,0.0,2024-08-01 08:00:00,54.6,0.0,0.0,58.5,70.27,Partially cloudy,Cloudy
2024-08-01T09,2024-08-01,5.0,0.0,0.0,0.0,2024-08-01 09:00:00,56.5,0.0,0.0,47.7,60.93,Partially cloudy,Cloudy
2024-08-01T10,2024-08-01,5.0,1.0,29.98333333333333,5.983333333333333,2024-08-01 10:00:00,58.1,0.0,0.0,39.4,58.61,Partially cloudy,Cloudy
2024-08-01T11,2024-08-01,6.0,0.0,0.0,0.0,2024-08-01 11:00:00,59.7,0.0,0.0,5.0,54.77,Clear,Clear
2024-08-01T12,2024-08-01,9.0,2.0,0.0,0.0,2024-08-01 12:00:00,60.4,0.0,0.0,34.2,53.62,Partially cloudy,Cloudy
2024-08-01T13,2024-08-01,9.0,1.0,13.4,1.4833333333333334,2024-08-01 13:00:00,56.7,0.0,0.0,13.5,69.52,Clear,Clear
2024-08-01T14,2024-08-01,4.0,0.0,0.0,0.0,2024-08-01 14:00:00,56.2,0.0,0.0,45.2,70.08,Partially cloudy,Cloudy
2024-08-01T15,2024-08-01,6.0,0.0,0.0,0.0,2024-08-01 15:00:00,56.2,0.015,100.0,47.7,68.18,"Rain, Partially cloudy",Rainy
2024-08-01T16,2024-08-01,3.0,0.0,0.0,0.0,2024-08-01 16:00:00,56.3,0.0,0.0,100.0,67.77,Overcast,Cloudy
2024-08-01T17,2024-08-01,6.0,0.0,0.0,0.0,2024-08-01 17:00:00,54.5,0.0,0.0,100.0,71.34,Overcast,Cloudy
2024-08-01T18,2024-08-01,2.0,0.0,0.0,0.0,2024-08-01 18:00:00,53.1,0.0,0.0,59.3,76.88,Partially cloudy,Cloudy
2024-08-01T19,2024-08-01,3.0,0.0,0.0,0.0,2024-08-01 19:00:00,51.3,0.0,0.0,100.0,85.67,Overcast,Cloudy
2024-08-01T20,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 20:00:00,50.2,0.0,0.0,98.3,89.47,Overcast,Cloudy
2024-08-01T21,2024-08-01,1.0,0.0,0.0,0.0,2024-08-01 21:00:00,49.9,0.022,100.0,77.4,91.84,"Rain, Partially cloudy",Rainy
2024-08-01T22,2024-08-01,3.0,0.0,0.0,0.0,2024-08-01 22:00:00,49.1,0.0,0.0,83.3,91.74,Partially cloudy,Cloudy
2024-08-01T23,2024-08-01,0.0,0.0,0.0,0.0,2024-08-01 23:00:00,48.4,0.0,0.0,96.2,94.69,Overcast,Cloudy
2024-08-02T00,2024-08-02,1.0,0.0,0.0,0.0,2024-08-02 00:00:00,47.9,0.0,0.0,68.4,95.13,Partially cloudy,Cloudy
2024-08-02T01,2024-08-02,0.0,0.0,0.0,0.0,2024-08-02 01:00:00,47.7,0.0,0.0,95.7,96.09,Overcast,Cloudy
2024-08-02T02,2024-08-02,0.0,0.0,0.0,0.0,2024-08-02 02:00:00,48.4,0.0,0.0,99.8,95.52,Overcast,Cloudy
2024-08-02T03,2024-08-02,0.0,0.0,0.0,0.0,2024-08-02 03:00:00,48.2,0.003,100.0,90.0,95.16,"Rain, Partially cloudy",Rainy
2024-08-02T04,2024-08-02,0.0,0.0,0.0,0.0,2024-08-02 04:00:00,47.4,0.0,0.0,99.5,93.09,Overcast,Cloudy
2024-08-02T05,2024-08-02,0.0,0.0,0.0,0.0,2024-08-02 05:00:00,46.0,0.0,0.0,96.9,93.51,Overcast,Cloudy
2024-08-02T06,2024-08-02,1.0,0.0,0.0,0.0,2024-08-02 06:00:00,46.5,0.0,0.0,94.2,95.21,Overcast,Cloudy
2024-08-02T07,2024-08-02,2.0,0.0,0.0,0.0,2024-08-02 07:00:00,47.3,0.0,0.0,100.0,95.31,Overcast,Cloudy
2024-08-02T08,2024-08-02,4.0,0.0,0.0,0.0,2024-08-02 08:00:00,48.4,0.0,0.0,100.0,92.16,Overcast,Cloudy
2024-08-02T09,2024-08-02,3.0,0.0,0.0,0.0,2024-08-02 09:00:00,51.3,0.0,0.0,94.2,81.43,Overcast,Cloudy
2024-08-02T10,2024-08-02,6.0,0.0,0.0,0.0,2024-08-02 10:00:00,55.9,0.0,0.0,100.0,67.84,Overcast,Cloudy
2024-08-02T11,2024-08-02,7.0,0.0,0.0,0.0,2024-08-02 11:00:00,58.8,0.0,0.0,99.8,58.87,Overcast,Cloudy
2024-08-02T12,2024-08-02,8.0,1.0,2.8666666666666667,0.35,2024-08-02 12:00:00,59.9,0.0,0.0,94.2,55.44,Overcast,Cloudy
2024-08-02T13,2024-08-02,14.0,4.0,8.333333333333334,0.5833333333333334,2024-08-02 13:00:00,60.4,0.0,0.0,100.0,54.57,Overcast,Cloudy
2024-08-02T14,2024-08-02,8.0,0.0,0.0,0.0,2024-08-02 14:00:00,60.6,0.0,0.0,100.0,55.1,Overcast,Cloudy
2024-08-02T15,2024-08-02,7.0,2.0,25.15,3.583333333333333,2024-08-02 15:00:00,60.5,0.002,100.0,94.2,55.79,"Rain, Overcast",Rainy
2024-08-02T16,2024-08-02,7.0,1.0,16.583333333333332,2.3666666666666667,2024-08-02 16:00:00,59.1,0.0,0.0,97.2,60.08,Overcast,Cloudy
2024-08-02T17,2024-08-02,5.0,0.0,0.0,0.0,2024-08-02 17:00:00,58.3,0.0,0.0,100.0,62.6,Overcast,Cloudy
2024-08-02T18,2024-08-02,3.0,0.0,0.0,0.0,2024-08-02 18:00:00,55.7,0.0,0.0,94.2,69.94,Overcast,Cloudy
2024-08-02T19,2024-08-02,2.0,0.0,0.0,0.0,2024-08-02 19:00:00,55.4,0.0,0.0,100.0,73.3,Overcast,Cloudy
2024-08-02T20,2024-08-02,1.0,0.0,0.0,0.0,2024-08-02 20:00:00,54.1,0.0,0.0,100.0,76.22,Overcast,Cloudy
2024-08-02T21,2024-08-02,2.0,1.0,0.0,0.0,2024-08-02 21:00:00,53.4,0.0,0.0,76.7,78.81,Partially cloudy,Cloudy
2024-08-02T22,2024-08-02,0.0,0.0,0.0,0.0,2024-08-02 22:00:00,51.9,0.0,0.0,38.4,84.0,Partially cloudy,Cloudy
2024-08-02T23,2024-08-02,1.0,0.0,0.0,0.0,2024-08-02 23:00:00,50.4,0.0,0.0,16.6,88.3,Clear,Clear
2024-08-03T00,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 00:00:00,48.5,0.0,0.0,39.3,91.97,Partially cloudy,Cloudy
2024-08-03T01,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 01:00:00,46.6,0.0,0.0,5.0,94.14,Clear,Clear
2024-08-03T02,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 02:00:00,45.8,0.0,0.0,5.0,91.47,Clear,Clear
2024-08-03T03,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 03:00:00,44.3,0.0,0.0,10.0,93.85,Clear,Clear
2024-08-03T04,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 04:00:00,43.5,0.0,0.0,2.0,94.26,Clear,Clear
2024-08-03T05,2024-08-03,1.0,0.0,0.0,0.0,2024-08-03 05:00:00,42.6,0.0,0.0,0.6000000000000001,93.3,Clear,Clear
2024-08-03T06,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 06:00:00,42.8,0.0,0.0,0.30000000000000004,94.28,Clear,Clear
2024-08-03T07,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 07:00:00,43.9,0.0,0.0,0.0,90.87,Clear,Clear
2024-08-03T08,2024-08-03,2.0,0.0,0.0,0.0,2024-08-03 08:00:00,47.6,0.0,0.0,0.0,81.36,Clear,Clear
2024-08-03T09,2024-08-03,3.0,0.0,0.0,0.0,2024-08-03 09:00:00,52.6,0.001,100.0,0.0,68.79,Rain,Rainy
2024-08-03T10,2024-08-03,2.0,0.0,0.0,0.0,2024-08-03 10:00:00,57.1,0.0,0.0,0.0,58.77,Clear,Clear
2024-08-03T11,2024-08-03,1.0,0.0,0.0,0.0,2024-08-03 11:00:00,60.6,0.0,0.0,0.0,51.47,Clear,Clear
2024-08-03T12,2024-08-03,3.0,0.0,0.0,0.0,2024-08-03 12:00:00,62.8,0.0,0.0,10.0,46.99,Clear,Clear
2024-08-03T13,2024-08-03,4.0,0.0,0.0,0.0,2024-08-03 13:00:00,64.6,0.0,0.0,0.0,42.07,Clear,Clear
2024-08-03T14,2024-08-03,5.0,0.0,0.0,0.0,2024-08-03 14:00:00,65.1,0.0,0.0,2.0,39.25,Clear,Clear
2024-08-03T15,2024-08-03,3.0,0.0,0.0,0.0,2024-08-03 15:00:00,64.6,0.0,0.0,40.0,41.02,Partially cloudy,Cloudy
2024-08-03T16,2024-08-03,4.0,0.0,0.0,0.0,2024-08-03 16:00:00,64.1,0.0,0.0,5.6,41.8,Clear,Clear
2024-08-03T17,2024-08-03,6.0,0.0,0.0,0.0,2024-08-03 17:00:00,61.5,0.0,0.0,28.7,46.71,Partially cloudy,Cloudy
2024-08-03T18,2024-08-03,1.0,0.0,0.0,0.0,2024-08-03 18:00:00,56.2,0.0,0.0,80.0,60.53,Partially cloudy,Cloudy
2024-08-03T19,2024-08-03,1.0,0.0,0.0,0.0,2024-08-03 19:00:00,53.5,0.0,0.0,100.0,69.63,Overcast,Cloudy
2024-08-03T20,2024-08-03,3.0,0.0,0.0,0.0,2024-08-03 20:00:00,51.4,0.0,0.0,100.0,76.54,Overcast,Cloudy
2024-08-03T21,2024-08-03,1.0,0.0,0.0,0.0,2024-08-03 21:00:00,49.8,0.0,0.0,41.6,81.02,Partially cloudy,Cloudy
2024-08-03T22,2024-08-03,1.0,0.0,0.0,0.0,2024-08-03 22:00:00,48.3,0.0,0.0,100.0,84.63,Overcast,Cloudy
2024-08-03T23,2024-08-03,0.0,0.0,0.0,0.0,2024-08-03 23:00:00,47.3,0.0,0.0,20.7,87.28,Partially cloudy,Cloudy
2024-08-04T00,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 00:00:00,45.5,0.0,0.0,10.0,89.19,Clear,Clear
2024-08-04T01,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 01:00:00,44.8,0.0,0.0,4.8,88.94,Clear,Clear
2024-08-04T02,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 02:00:00,43.8,0.0,0.0,1.7000000000000002,90.65,Clear,Clear
2024-08-04T03,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 03:00:00,43.6,0.0,0.0,0.0,88.67,Clear,Clear
2024-08-04T04,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 04:00:00,42.4,0.0,0.0,0.0,90.87,Clear,Clear
2024-08-04T05,2024-08-04,1.0,0.0,0.0,0.0,2024-08-04 05:00:00,38.7,0.0,0.0,0.0,88.62,Clear,Clear
2024-08-04T06,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 06:00:00,41.2,0.0,0.0,0.0,92.0,Clear,Clear
2024-08-04T07,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 07:00:00,40.9,0.0,0.0,0.0,91.55,Clear,Clear
2024-08-04T08,2024-08-04,1.0,0.0,0.0,0.0,2024-08-04 08:00:00,44.5,0.0,0.0,0.0,89.12,Clear,Clear
2024-08-04T09,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 09:00:00,51.5,0.0,0.0,0.0,69.46,Clear,Clear
2024-08-04T10,2024-08-04,4.0,1.0,0.3,0.0666666666666666,2024-08-04 10:00:00,57.3,0.0,0.0,5.0,56.74,Clear,Clear
2024-08-04T11,2024-08-04,7.0,1.0,0.0,0.0,2024-08-04 11:00:00,61.2,0.0,0.0,5.0,47.16,Clear,Clear
2024-08-04T12,2024-08-04,5.0,0.0,0.0,0.0,2024-08-04 12:00:00,63.8,0.0,0.0,3.6,43.27,Clear,Clear
2024-08-04T13,2024-08-04,4.0,1.0,19.466666666666665,4.866666666666666,2024-08-04 13:00:00,65.7,0.0,0.0,0.0,41.32,Clear,Clear
2024-08-04T14,2024-08-04,3.0,1.0,0.0666666666666666,0.0166666666666666,2024-08-04 14:00:00,66.0,0.0,0.0,0.0,41.15,Clear,Clear
2024-08-04T15,2024-08-04,5.0,0.0,0.0,0.0,2024-08-04 15:00:00,65.5,0.0,0.0,10.0,43.26,Clear,Clear
2024-08-04T16,2024-08-04,4.0,0.0,0.0,0.0,2024-08-04 16:00:00,65.1,0.0,0.0,5.0,44.32,Clear,Clear
2024-08-04T17,2024-08-04,4.0,0.0,0.0,0.0,2024-08-04 17:00:00,62.4,0.0,0.0,83.7,51.2,Partially cloudy,Cloudy
2024-08-04T18,2024-08-04,1.0,0.0,0.0,0.0,2024-08-04 18:00:00,57.5,0.0,0.0,30.0,64.12,Partially cloudy,Cloudy
2024-08-04T19,2024-08-04,1.0,0.0,0.0,0.0,2024-08-04 19:00:00,53.3,0.0,0.0,18.6,74.16,Clear,Clear
2024-08-04T20,2024-08-04,2.0,0.0,0.0,0.0,2024-08-04 20:00:00,51.1,0.0,0.0,96.1,78.45,Overcast,Cloudy
2024-08-04T21,2024-08-04,4.0,0.0,0.0,0.0,2024-08-04 21:00:00,49.3,0.0,0.0,57.3,82.5,Partially cloudy,Cloudy
2024-08-04T22,2024-08-04,0.0,0.0,0.0,0.0,2024-08-04 22:00:00,48.2,0.0,0.0,100.0,84.75,Overcast,Cloudy
2024-08-04T23,2024-08-04,1.0,0.0,0.0,0.0,2024-08-04 23:00:00,48.0,0.0,0.0,77.8,87.5,Partially cloudy,Cloudy
2024-08-05T00,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 00:00:00,47.6,0.0,0.0,5.0,85.02,Clear,Clear
2024-08-05T01,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 01:00:00,46.0,0.0,0.0,5.0,88.08,Clear,Clear
2024-08-05T02,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 02:00:00,44.9,0.0,0.0,5.0,90.79,Clear,Clear
2024-08-05T03,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 03:00:00,45.7,0.0,0.0,4.9,91.02,Clear,Clear
2024-08-05T04,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 04:00:00,44.8,0.0,0.0,5.0,89.61,Clear,Clear
2024-08-05T05,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 05:00:00,45.5,0.0,0.0,2.7,88.9,Clear,Clear
2024-08-05T06,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 06:00:00,45.1,0.0,0.0,0.0,89.13,Clear,Clear
2024-08-05T07,2024-08-05,2.0,0.0,0.0,0.0,2024-08-05 07:00:00,46.5,0.0,0.0,0.0,86.87,Clear,Clear
2024-08-05T08,2024-08-05,2.0,0.0,0.0,0.0,2024-08-05 08:00:00,49.8,0.0,0.0,29.0,81.43,Partially cloudy,Cloudy
2024-08-05T09,2024-08-05,2.0,1.0,3.9166666666666665,1.95,2024-08-05 09:00:00,54.7,0.0,0.0,70.9,72.83,Partially cloudy,Cloudy
2024-08-05T10,2024-08-05,5.0,0.0,0.0,0.0,2024-08-05 10:00:00,60.7,0.0,0.0,3.0,63.52,Clear,Clear
2024-08-05T11,2024-08-05,5.0,0.0,0.0,0.0,2024-08-05 11:00:00,64.5,0.0,0.0,2.1,56.32,Clear,Clear
2024-08-05T12,2024-08-05,6.0,0.0,0.0,0.0,2024-08-05 12:00:00,66.8,0.0,0.0,10.0,55.89,Clear,Clear
2024-08-05T13,2024-08-05,7.0,1.0,0.0,0.0,2024-08-05 13:00:00,66.8,0.0,0.0,5.0,55.89,Clear,Clear
2024-08-05T14,2024-08-05,4.0,0.0,0.0,0.0,2024-08-05 14:00:00,67.8,0.0,0.0,13.4,55.33,Clear,Clear
2024-08-05T15,2024-08-05,4.0,0.0,0.0,0.0,2024-08-05 15:00:00,67.0,0.0,0.0,30.0,58.94,Partially cloudy,Cloudy
2024-08-05T16,2024-08-05,4.0,0.0,0.0,0.0,2024-08-05 16:00:00,66.7,0.0,0.0,5.8,59.65,Clear,Clear
2024-08-05T17,2024-08-05,5.0,0.0,0.0,0.0,2024-08-05 17:00:00,64.8,0.0,0.0,5.0,59.59,Clear,Clear
2024-08-05T18,2024-08-05,3.0,0.0,0.0,0.0,2024-08-05 18:00:00,62.2,0.0,0.0,10.0,64.31,Clear,Clear
2024-08-05T19,2024-08-05,5.0,1.0,0.0,0.0,2024-08-05 19:00:00,59.0,0.0,0.0,4.9,70.31,Clear,Clear
2024-08-05T20,2024-08-05,2.0,0.0,0.0,0.0,2024-08-05 20:00:00,56.1,0.0,0.0,0.0,75.96,Clear,Clear
2024-08-05T21,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 21:00:00,55.1,0.0,0.0,0.0,81.14,Clear,Clear
2024-08-05T22,2024-08-05,1.0,0.0,0.0,0.0,2024-08-05 22:00:00,54.8,0.0,0.0,1.5,79.58,Clear,Clear
2024-08-05T23,2024-08-05,0.0,0.0,0.0,0.0,2024-08-05 23:00:00,53.8,0.0,0.0,21.2,82.09,Partially cloudy,Cloudy
2024-08-06T00,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 00:00:00,53.2,0.0,0.0,10.0,82.59,Clear,Clear
2024-08-06T01,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 01:00:00,52.6,0.0,0.0,94.1,84.32,Overcast,Cloudy
2024-08-06T02,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 02:00:00,51.8,0.0,0.0,17.2,85.84,Clear,Clear
2024-08-06T03,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 03:00:00,51.9,0.0,0.0,30.0,86.18,Partially cloudy,Cloudy
2024-08-06T04,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 04:00:00,51.7,0.0,0.0,17.4,86.96,Clear,Clear
2024-08-06T05,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 05:00:00,51.8,0.0,0.0,21.5,86.26,Partially cloudy,Cloudy
2024-08-06T06,2024-08-06,1.0,0.0,0.0,0.0,2024-08-06 06:00:00,51.7,0.0,0.0,43.5,86.82,Partially cloudy,Cloudy
2024-08-06T07,2024-08-06,1.0,0.0,0.0,0.0,2024-08-06 07:00:00,51.4,0.0,0.0,95.2,86.89,Overcast,Cloudy
2024-08-06T08,2024-08-06,2.0,0.0,0.0,0.0,2024-08-06 08:00:00,54.6,0.0,0.0,93.4,82.29,Overcast,Cloudy
2024-08-06T09,2024-08-06,5.0,1.0,0.0666666666666666,0.0,2024-08-06 09:00:00,59.6,0.0,0.0,40.0,73.1,Partially cloudy,Cloudy
2024-08-06T10,2024-08-06,4.0,0.0,0.0,0.0,2024-08-06 10:00:00,62.8,0.0,0.0,99.0,67.97,Overcast,Cloudy
2024-08-06T11,2024-08-06,4.0,0.0,0.0,0.0,2024-08-06 11:00:00,65.6,0.0,0.0,100.0,63.66,Overcast,Cloudy
2024-08-06T12,2024-08-06,9.0,0.0,0.0,0.0,2024-08-06 12:00:00,67.4,0.0,0.0,94.2,61.35,Overcast,Cloudy
2024-08-06T13,2024-08-06,8.0,1.0,0.5,0.05,2024-08-06 13:00:00,68.4,0.0,0.0,100.0,62.6,Overcast,Cloudy
2024-08-06T14,2024-08-06,6.0,0.0,0.0,0.0,2024-08-06 14:00:00,68.0,0.0,0.0,97.6,67.77,Overcast,Cloudy
2024-08-06T15,2024-08-06,8.0,0.0,0.0,0.0,2024-08-06 15:00:00,67.9,0.0,0.0,94.2,70.66,Overcast,Cloudy
2024-08-06T16,2024-08-06,4.0,0.0,0.0,0.0,2024-08-06 16:00:00,66.7,0.0,0.0,57.9,72.59,Partially cloudy,Cloudy
2024-08-06T17,2024-08-06,3.0,0.0,0.0,0.0,2024-08-06 17:00:00,66.2,0.0,0.0,100.0,73.97,Overcast,Cloudy
2024-08-06T18,2024-08-06,2.0,0.0,0.0,0.0,2024-08-06 18:00:00,65.1,0.0,0.0,94.2,80.95,Overcast,Cloudy
2024-08-06T19,2024-08-06,1.0,0.0,0.0,0.0,2024-08-06 19:00:00,64.6,0.0,0.0,93.3,82.58,Overcast,Cloudy
2024-08-06T20,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 20:00:00,63.4,0.0,0.0,100.0,88.34,Overcast,Cloudy
2024-08-06T21,2024-08-06,4.0,0.0,0.0,0.0,2024-08-06 21:00:00,63.2,0.026000000000000002,100.0,94.2,90.26,"Rain, Overcast",Rainy
2024-08-06T22,2024-08-06,0.0,0.0,0.0,0.0,2024-08-06 22:00:00,63.0,0.0,0.0,100.0,91.8,Overcast,Cloudy
2024-08-06T23,2024-08-06,4.0,0.0,0.0,0.0,2024-08-06 23:00:00,63.4,0.0,0.0,100.0,94.04,Overcast,Cloudy
